date,text,sender_id,message_id
2025-04-26 01:18:52+00:00,"🇺🇸🇦🇺 | #AHORA • Encontraron muerta a Virginia Giuffre, **la mujer que acusó a Jeffrey Epstein y al príncipe Andrés de haber abusado de ella.**
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19053
2025-04-26 00:55:56+00:00,"🇪🇨 | El techo del coliseo Carlos Ricardo Plaza, ubicado en Esmeraldas, Ecuador, **colapsó tras el fuerte terremoto de magnitud 6.3 registrado este viernes.**

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19052
2025-04-25 23:50:57+00:00,"🇻🇦🕊️ #AHORA • **Cientos de aves sobrevuelan la Plaza de San Pedro, frente a la Basílica en Ciudad del Vaticano,** mientras se realiza la despedida al papa Francisco. Este sábado será la ceremonia final.

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19051
2025-04-25 20:53:14+00:00,"**🇪🇸**[**REAL MADRID ⚽️ BARCELONA**](https://t.me/+NKkV_45d0dRkNjY0)[ ](https://t.me/+NKkV_45d0dRkNjY0)**🇪🇸**

**El último clásico os recomendé a Wizard y ganó una CUOTA @10 ✅ en su canal gratuito

🎁 Para este sábado os deja otra a los que os unáis desde este link:

**https://t.me/+NKkV_45d0dRkNjY0",-1001894858568,19050
2025-04-25 19:36:31+00:00,,-1001894858568,19049
2025-04-25 19:36:31+00:00,"🔞🇨🇴 | **Momento en que una mujer confronta a un hombre que estaba a punto de abusar sexualmente de una niña de 13 años** en Medellín del Ariari, un corregimiento rural del municipio El Castillo, en el departamento del Meta, Colombia. 

En un fragmento de la grabación, se escucha al sujeto decir que le estaba ofreciendo dinero a la niña “para la gaseosa”.
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19048
2025-04-25 19:01:41+00:00,"🇵🇱 | Un árbol congelado cayó sobre una línea eléctrica en Polonia, en un bosque nevado. **(Mire el video hasta el final).**

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19047
2025-04-25 18:26:10+00:00,"🇧🇷☄️ | **Un brillante meteoro iluminó el cielo nocturno** la noche del miércoles en Río Grande del Sur, Brasil. Según Carlos Fernando Jung, director del Observatorio Espacial Heller & Jung, este podría ser “el más grande que haya caído en la región”

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19046
2025-04-25 17:28:07+00:00,,-1001894858568,19045
2025-04-25 17:28:07+00:00,,-1001894858568,19044
2025-04-25 17:28:07+00:00,,-1001894858568,19043
2025-04-25 17:28:07+00:00,,-1001894858568,19042
2025-04-25 17:28:07+00:00,,-1001894858568,19041
2025-04-25 17:28:07+00:00,,-1001894858568,19040
2025-04-25 17:28:07+00:00,,-1001894858568,19039
2025-04-25 17:28:07+00:00,"🇪🇨 | **Un potente terremoto de magnitud 6.3 sacudió la mañana de este viernes el norte de Ecuador,** con epicentro localizado al noreste de Esmeraldas y una profundidad de 35 kilómetros, según informó el Servicio Geológico de Estados Unidos (USGS). El sismo provocó momentos de pánico en varias localidades, afectando al menos 56 cantones del país.

Las autoridades ecuatorianas reportaron inicialmente una persona herida, pero con el paso de las horas la cifra se elevó a 29 heridos y cerca de 60 viviendas y estructuras con daños significativos. Entre las zonas más afectadas se encuentran ciudades que sufrieron interrupciones en el suministro eléctrico y problemas en las telecomunicaciones.

La Secretaría Nacional de Gestión de Riesgos ordenó la suspensión de la jornada laboral y las clases como medida preventiva, mientras se evalúan los daños y se coordinan las labores de asistencia. El movimiento telúrico también dejó serias afectaciones en viviendas y comercios, intensificando la preocupación entre los habitantes de las zonas impactadas.
﻿[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19038
2025-04-25 17:10:22+00:00,"🇺🇸🇺🇦 | **""Lo más gracioso que he leído en todo el día"":** así reaccionó Elon Musk a la afirmación de Zelenski de que se ha contabilizado hasta el último dólar de la ayuda estadounidense.

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19037
2025-04-25 16:04:01+00:00,"🇺🇸 | ""¡El futuro se ve brillante!"": **lanzan a la venta gorras de Trump con alusión a un tercer mandato**

La tienda en línea de Trump ha lanzado una gorra de béisbol con la inscripción ""Trump 2028"", en una alusión a la intención del líder republicano de postularse a un tercer mandato.

""¡El futuro se ve brillante! Reescribe las reglas con la gorra de copa alta Trump 2028"", reza la descripción del artículo, que cuesta 50 dólares.

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19035
2025-04-25 15:38:08+00:00,"🇪🇨 | Una cámara de seguridad captó el momento cuando unos **delincuentes asaltaron un negocio** en la ciudad de Manta, Ecuador.
[ALERTAS MUNDIAL +18](https://t.me/+_aCx2zDTb39hNmZh)

⚡️**Ayúdanos a activar las historias pulsando** [BOOST](https://t.me/boost?c=1894858568)⬅️| **Únete:** [Alertas Mundial](https://t.me/+G4mJ4O27qNsyNDYx) | [Alertas Mundial WAR](https://t.me/AlertasMundialWAR) | [AlertasMundial+18](https://t.me/+_aCx2zDTb39hNmZh) |** **[WhatsApp](https://whatsapp.com/channel/0029VaH704TKgsNvbjbcF70C) | [Instagram](https://www.instagram.com/alertasmundial2.0)
**Soporte o negocio:** [Administrador](https://t.me/AlertasMundialAdmin)
**Visítanos**: [AlertasMundial.com](http://www.AlertasMundial.com/)
Reacciona, comenta, reenvía y activa las notificaciones para no perderte de nada.",-1001894858568,19034
2025-04-25 14:10:13+00:00,,-1001894858568,19032
2025-04-25 14:10:12+00:00,,-1001894858568,19031
